Datetime;Parking;Free slots
2026-05-24 09:00:00;P+R Nowy Bieżanów;94.0
2026-05-24 09:00:00;P+R Kurdwanów;154.0
2026-05-24 09:30:00;P+R Górka Narodowa;420.0
2026-05-24 09:30:00;P+R Pachońskiego;83.0
2026-05-24 09:30:00;P+R Krowodrza Górka;75.0
2026-05-24 09:30:00;P+R Czerwone Maki;164.0
2026-05-24 09:30:00;P+R Mały Płaszów;150.0
2026-05-24 09:30:00;P+R Nowy Bieżanów;93.0
2026-05-24 09:30:00;P+R Kurdwanów;153.0
2026-05-24 10:00:00;P+R Górka Narodowa;413.0
2026-05-24 10:00:00;P+R Pachońskiego;80.0
2026-05-24 10:00:00;P+R Krowodrza Górka;70.0
2026-05-24 10:00:00;P+R Czerwone Maki;159.0
2026-05-24 10:00:00;P+R Mały Płaszów;149.0
2026-05-24 10:00:00;P+R Nowy Bieżanów;89.0
2026-05-24 10:00:00;P+R Kurdwanów;152.0
2026-05-24 10:30:00;P+R Górka Narodowa;408.0
2026-05-24 10:30:00;P+R Pachońskiego;78.0
2026-05-24 10:30:00;P+R Krowodrza Górka;65.0
2026-05-24 10:30:00;P+R Czerwone Maki;156.0
2026-05-24 10:30:00;P+R Mały Płaszów;148.0
2026-05-24 10:30:00;P+R Nowy Bieżanów;88.0
2026-05-24 10:30:00;P+R Kurdwanów;150.0
2026-05-24 11:00:00;P+R Górka Narodowa;405.0
2026-05-24 11:00:00;P+R Pachońskiego;75.0
2026-05-24 11:00:00;P+R Krowodrza Górka;61.0
2026-05-24 11:00:00;P+R Czerwone Maki;150.0
2026-05-24 11:00:00;P+R Mały Płaszów;143.0
2026-05-24 11:00:00;P+R Nowy Bieżanów;88.0
2026-05-24 11:00:00;P+R Kurdwanów;149.0
2026-05-24 11:30:00;P+R Górka Narodowa;400.0
2026-05-24 11:30:00;P+R Pachońskiego;75.0
2026-05-24 11:30:00;P+R Krowodrza Górka;56.0
2026-05-24 11:30:00;P+R Czerwone Maki;149.0
2026-05-24 11:30:00;P+R Mały Płaszów;142.0
2026-05-24 11:30:00;P+R Nowy Bieżanów;84.0
2026-05-24 11:30:00;P+R Kurdwanów;148.0
2026-05-24 12:00:00;P+R Górka Narodowa;401.0
2026-05-24 12:00:00;P+R Pachońskiego;76.0
2026-05-24 12:00:00;P+R Krowodrza Górka;59.0
2026-05-24 12:00:00;P+R Czerwone Maki;143.0
2026-05-24 12:00:00;P+R Mały Płaszów;140.0
2026-05-24 12:00:00;P+R Nowy Bieżanów;82.0
2026-05-24 12:00:00;P+R Kurdwanów;148.0
2026-05-24 12:30:00;P+R Górka Narodowa;396.0
2026-05-24 12:30:00;P+R Pachońskiego;79.0
2026-05-24 12:30:00;P+R Krowodrza Górka;61.0
2026-05-24 12:30:00;P+R Czerwone Maki;143.0
2026-05-24 12:30:00;P+R Mały Płaszów;133.0
2026-05-24 12:30:00;P+R Nowy Bieżanów;82.0
2026-05-24 12:30:00;P+R Kurdwanów;148.0
2026-05-24 13:00:00;P+R Górka Narodowa;398.0
2026-05-24 13:00:00;P+R Pachońskiego;76.0
2026-05-24 13:00:00;P+R Krowodrza Górka;59.0
2026-05-24 13:00:00;P+R Czerwone Maki;138.0
2026-05-24 13:00:00;P+R Mały Płaszów;132.0
2026-05-24 13:00:00;P+R Nowy Bieżanów;81.0
2026-05-24 13:00:00;P+R Kurdwanów;147.0
2026-05-24 13:30:00;P+R Górka Narodowa;394.0
2026-05-24 13:30:00;P+R Pachońskiego;77.0
2026-05-24 13:30:00;P+R Krowodrza Górka;61.0
2026-05-24 13:30:00;P+R Czerwone Maki;134.0
2026-05-24 13:30:00;P+R Mały Płaszów;127.0
2026-05-24 13:30:00;P+R Nowy Bieżanów;80.0
2026-05-24 13:30:00;P+R Kurdwanów;146.0
2026-05-24 14:00:00;P+R Górka Narodowa;391.0
2026-05-24 14:00:00;P+R Pachońskiego;77.0
2026-05-24 14:00:00;P+R Krowodrza Górka;62.0
2026-05-24 14:00:00;P+R Czerwone Maki;129.0
2026-05-24 14:00:00;P+R Mały Płaszów;126.0
2026-05-24 14:00:00;P+R Nowy Bieżanów;84.0
2026-05-24 14:00:00;P+R Kurdwanów;144.0
2026-05-24 14:30:00;P+R Górka Narodowa;386.0
2026-05-24 14:30:00;P+R Pachońskiego;74.0
2026-05-24 14:30:00;P+R Krowodrza Górka;57.0
2026-05-24 14:30:00;P+R Czerwone Maki;127.0
2026-05-24 14:30:00;P+R Mały Płaszów;125.0
2026-05-24 14:30:00;P+R Nowy Bieżanów;85.0
2026-05-24 14:30:00;P+R Kurdwanów;142.0
2026-05-24 15:00:00;P+R Górka Narodowa;386.0
2026-05-24 15:00:00;P+R Pachońskiego;73.0
2026-05-24 15:00:00;P+R Krowodrza Górka;53.0
2026-05-24 15:00:00;P+R Czerwone Maki;126.0
2026-05-24 15:00:00;P+R Mały Płaszów;120.0
2026-05-24 15:00:00;P+R Nowy Bieżanów;84.0
2026-05-24 15:00:00;P+R Kurdwanów;142.0
2026-05-24 15:30:00;P+R Górka Narodowa;388.0
2026-05-24 15:30:00;P+R Pachońskiego;71.0
2026-05-24 15:30:00;P+R Krowodrza Górka;48.0
2026-05-24 15:30:00;P+R Czerwone Maki;121.0
2026-05-24 15:30:00;P+R Mały Płaszów;117.0
2026-05-24 15:30:00;P+R Nowy Bieżanów;83.0
2026-05-24 15:30:00;P+R Kurdwanów;141.0
2026-05-24 16:00:00;P+R Górka Narodowa;388.0
2026-05-24 16:00:00;P+R Pachońskiego;68.0
2026-05-24 16:00:00;P+R Krowodrza Górka;46.0
2026-05-24 16:00:00;P+R Czerwone Maki;126.0
2026-05-24 16:00:00;P+R Mały Płaszów;120.0
2026-05-24 16:00:00;P+R Nowy Bieżanów;85.0
2026-05-24 16:00:00;P+R Kurdwanów;141.0
2026-05-24 16:30:00;P+R Górka Narodowa;391.0
2026-05-24 16:30:00;P+R Pachońskiego;69.0
2026-05-24 16:30:00;P+R Krowodrza Górka;51.0
2026-05-24 16:30:00;P+R Czerwone Maki;127.0
2026-05-24 16:30:00;P+R Mały Płaszów;121.0
2026-05-24 16:30:00;P+R Nowy Bieżanów;84.0
2026-05-24 16:30:00;P+R Kurdwanów;141.0
2026-05-24 17:00:00;P+R Górka Narodowa;393.0
2026-05-24 17:00:00;P+R Pachońskiego;68.0
2026-05-24 17:00:00;P+R Krowodrza Górka;51.0
2026-05-24 17:00:00;P+R Czerwone Maki;129.0
2026-05-24 17:00:00;P+R Mały Płaszów;125.0
2026-05-24 17:00:00;P+R Nowy Bieżanów;89.0
2026-05-24 17:00:00;P+R Kurdwanów;140.0
2026-05-24 17:30:00;P+R Górka Narodowa;394.0
2026-05-24 17:30:00;P+R Pachońskiego;69.0
2026-05-24 17:30:00;P+R Krowodrza Górka;53.0
2026-05-24 17:30:00;P+R Czerwone Maki;134.0
2026-05-24 17:30:00;P+R Mały Płaszów;125.0
2026-05-24 17:30:00;P+R Nowy Bieżanów;89.0
2026-05-24 17:30:00;P+R Kurdwanów;142.0
2026-05-24 18:00:00;P+R Górka Narodowa;401.0
2026-05-24 18:00:00;P+R Pachońskiego;68.0
2026-05-24 18:00:00;P+R Krowodrza Górka;59.0
2026-05-24 18:00:00;P+R Czerwone Maki;140.0
2026-05-24 18:00:00;P+R Mały Płaszów;122.0
2026-05-24 18:00:00;P+R Nowy Bieżanów;88.0
2026-05-24 18:00:00;P+R Kurdwanów;143.0
2026-05-24 18:30:00;P+R Górka Narodowa;399.0
2026-05-24 18:30:00;P+R Pachońskiego;68.0
2026-05-24 18:30:00;P+R Krowodrza Górka;61.0
2026-05-24 18:30:00;P+R Czerwone Maki;141.0
2026-05-24 18:30:00;P+R Mały Płaszów;125.0
2026-05-24 18:30:00;P+R Nowy Bieżanów;90.0
2026-05-24 18:30:00;P+R Kurdwanów;144.0
2026-05-24 19:00:00;P+R Górka Narodowa;400.0
2026-05-24 19:00:00;P+R Pachońskiego;70.0
2026-05-24 19:00:00;P+R Krowodrza Górka;64.0
2026-05-24 19:00:00;P+R Czerwone Maki;143.0
2026-05-24 19:00:00;P+R Mały Płaszów;131.0
2026-05-24 19:00:00;P+R Nowy Bieżanów;90.0
2026-05-24 19:00:00;P+R Kurdwanów;145.0
2026-05-24 19:30:00;P+R Górka Narodowa;399.0
2026-05-24 19:30:00;P+R Pachońskiego;72.0
2026-05-24 19:30:00;P+R Krowodrza Górka;64.0
2026-05-24 19:30:00;P+R Czerwone Maki;144.0
2026-05-24 19:30:00;P+R Mały Płaszów;138.0
2026-05-24 19:30:00;P+R Nowy Bieżanów;91.0
2026-05-24 19:30:00;P+R Kurdwanów;146.0
2026-05-24 20:00:00;P+R Górka Narodowa;399.0
2026-05-24 20:00:00;P+R Pachońskiego;72.0
2026-05-24 20:00:00;P+R Krowodrza Górka;66.0
2026-05-24 20:00:00;P+R Czerwone Maki;143.0
2026-05-24 20:00:00;P+R Mały Płaszów;140.0
2026-05-24 20:00:00;P+R Nowy Bieżanów;91.0
2026-05-24 20:00:00;P+R Kurdwanów;146.0
2026-05-24 20:30:00;P+R Górka Narodowa;402.0
2026-05-24 20:30:00;P+R Pachońskiego;73.0
2026-05-24 20:30:00;P+R Krowodrza Górka;70.0
2026-05-24 20:30:00;P+R Czerwone Maki;148.0
2026-05-24 20:30:00;P+R Mały Płaszów;143.0
2026-05-24 20:30:00;P+R Nowy Bieżanów;91.0
2026-05-24 20:30:00;P+R Kurdwanów;146.0
2026-05-24 21:00:00;P+R Górka Narodowa;
2026-05-24 21:00:00;P+R Pachońskiego;
2026-05-24 21:00:00;P+R Krowodrza Górka;
2026-05-24 21:00:00;P+R Czerwone Maki;
2026-05-24 21:00:00;P+R Mały Płaszów;
2026-05-24 21:00:00;P+R Nowy Bieżanów;
2026-05-24 21:00:00;P+R Kurdwanów;
2026-05-24 21:30:00;P+R Górka Narodowa;413.0
2026-05-24 21:30:00;P+R Pachońskiego;77.0
2026-05-24 21:30:00;P+R Krowodrza Górka;73.0
2026-05-24 21:30:00;P+R Czerwone Maki;155.0
2026-05-24 21:30:00;P+R Mały Płaszów;144.0
2026-05-24 21:30:00;P+R Nowy Bieżanów;94.0
2026-05-24 21:30:00;P+R Kurdwanów;151.0
2026-05-24 22:00:00;P+R Górka Narodowa;420.0
2026-05-24 22:00:00;P+R Pachońskiego;80.0
2026-05-24 22:00:00;P+R Krowodrza Górka;81.0
2026-05-24 22:00:00;P+R Czerwone Maki;159.0
2026-05-24 22:00:00;P+R Mały Płaszów;148.0
2026-05-24 22:00:00;P+R Nowy Bieżanów;96.0
2026-05-24 22:00:00;P+R Kurdwanów;151.0
2026-05-24 22:30:00;P+R Górka Narodowa;434.0
2026-05-24 22:30:00;P+R Pachońskiego;85.0
2026-05-24 22:30:00;P+R Krowodrza Górka;83.0
2026-05-24 22:30:00;P+R Czerwone Maki;167.0
2026-05-24 22:30:00;P+R Mały Płaszów;151.0
2026-05-24 22:30:00;P+R Nowy Bieżanów;96.0
2026-05-24 22:30:00;P+R Kurdwanów;153.0
2026-05-24 23:00:00;P+R Górka Narodowa;434.0
2026-05-24 23:00:00;P+R Pachońskiego;87.0
2026-05-24 23:00:00;P+R Krowodrza Górka;88.0
2026-05-24 23:00:00;P+R Czerwone Maki;172.0
2026-05-24 23:00:00;P+R Mały Płaszów;153.0
2026-05-24 23:00:00;P+R Nowy Bieżanów;99.0
2026-05-24 23:00:00;P+R Kurdwanów;154.0
2026-05-24 23:30:00;P+R Górka Narodowa;436.0
2026-05-24 23:30:00;P+R Pachońskiego;88.0
2026-05-24 23:30:00;P+R Krowodrza Górka;92.0
2026-05-24 23:30:00;P+R Czerwone Maki;173.0
2026-05-24 23:30:00;P+R Mały Płaszów;153.0
2026-05-24 23:30:00;P+R Nowy Bieżanów;100.0
2026-05-24 23:30:00;P+R Kurdwanów;155.0
2026-05-25 00:00:00;P+R Górka Narodowa;437.0
2026-05-25 00:00:00;P+R Pachońskiego;88.0
2026-05-25 00:00:00;P+R Krowodrza Górka;94.0
2026-05-25 00:00:00;P+R Czerwone Maki;177.0
2026-05-25 00:00:00;P+R Mały Płaszów;153.0
2026-05-25 00:00:00;P+R Nowy Bieżanów;101.0
2026-05-25 00:00:00;P+R Kurdwanów;155.0
2026-05-25 00:30:00;P+R Górka Narodowa;437.0
2026-05-25 00:30:00;P+R Pachońskiego;88.0
2026-05-25 00:30:00;P+R Krowodrza Górka;94.0
2026-05-25 00:30:00;P+R Czerwone Maki;177.0
2026-05-25 00:30:00;P+R Mały Płaszów;153.0
2026-05-25 00:30:00;P+R Nowy Bieżanów;101.0
2026-05-25 00:30:00;P+R Kurdwanów;155.0
2026-05-25 01:00:00;P+R Górka Narodowa;437.0
2026-05-25 01:00:00;P+R Pachońskiego;88.0
2026-05-25 01:00:00;P+R Krowodrza Górka;94.0
2026-05-25 01:00:00;P+R Czerwone Maki;177.0
2026-05-25 01:00:00;P+R Mały Płaszów;153.0
2026-05-25 01:00:00;P+R Nowy Bieżanów;101.0
2026-05-25 01:00:00;P+R Kurdwanów;155.0
2026-05-25 01:30:00;P+R Górka Narodowa;437.0
2026-05-25 01:30:00;P+R Pachońskiego;88.0
2026-05-25 01:30:00;P+R Krowodrza Górka;94.0
2026-05-25 01:30:00;P+R Czerwone Maki;177.0
2026-05-25 01:30:00;P+R Mały Płaszów;153.0
2026-05-25 01:30:00;P+R Nowy Bieżanów;101.0
2026-05-25 01:30:00;P+R Kurdwanów;155.0
2026-05-25 02:00:00;P+R Górka Narodowa;437.0
2026-05-25 02:00:00;P+R Pachońskiego;88.0
2026-05-25 02:00:00;P+R Krowodrza Górka;94.0
2026-05-25 02:00:00;P+R Czerwone Maki;178.0
2026-05-25 02:00:00;P+R Mały Płaszów;153.0
2026-05-25 02:00:00;P+R Nowy Bieżanów;101.0
2026-05-25 02:00:00;P+R Kurdwanów;155.0
2026-05-25 02:30:00;P+R Górka Narodowa;437.0
2026-05-25 02:30:00;P+R Pachońskiego;88.0
2026-05-25 02:30:00;P+R Krowodrza Górka;96.0
2026-05-25 02:30:00;P+R Czerwone Maki;178.0
2026-05-25 02:30:00;P+R Mały Płaszów;153.0
2026-05-25 02:30:00;P+R Nowy Bieżanów;101.0
2026-05-25 02:30:00;P+R Kurdwanów;155.0
2026-05-25 03:00:00;P+R Górka Narodowa;437.0
2026-05-25 03:00:00;P+R Pachońskiego;88.0
2026-05-25 03:00:00;P+R Krowodrza Górka;96.0
2026-05-25 03:00:00;P+R Czerwone Maki;178.0
2026-05-25 03:00:00;P+R Mały Płaszów;153.0
2026-05-25 03:00:00;P+R Nowy Bieżanów;101.0
2026-05-25 03:00:00;P+R Kurdwanów;155.0
2026-05-25 03:30:00;P+R Górka Narodowa;437.0
2026-05-25 03:30:00;P+R Pachońskiego;88.0
2026-05-25 03:30:00;P+R Krowodrza Górka;96.0
2026-05-25 03:30:00;P+R Czerwone Maki;178.0
2026-05-25 03:30:00;P+R Mały Płaszów;153.0
2026-05-25 03:30:00;P+R Nowy Bieżanów;101.0
2026-05-25 03:30:00;P+R Kurdwanów;155.0
2026-05-25 04:00:00;P+R Górka Narodowa;437.0
2026-05-25 04:00:00;P+R Pachońskiego;88.0
2026-05-25 04:00:00;P+R Krowodrza Górka;96.0
2026-05-25 04:00:00;P+R Czerwone Maki;178.0
2026-05-25 04:00:00;P+R Mały Płaszów;153.0
2026-05-25 04:00:00;P+R Nowy Bieżanów;101.0
2026-05-25 04:00:00;P+R Kurdwanów;155.0
2026-05-25 04:30:00;P+R Górka Narodowa;436.0
2026-05-25 04:30:00;P+R Pachońskiego;88.0
2026-05-25 04:30:00;P+R Krowodrza Górka;96.0
2026-05-25 04:30:00;P+R Czerwone Maki;175.0
2026-05-25 04:30:00;P+R Mały Płaszów;153.0
2026-05-25 04:30:00;P+R Nowy Bieżanów;101.0
2026-05-25 04:30:00;P+R Kurdwanów;155.0
2026-05-25 05:00:00;P+R Górka Narodowa;435.0
2026-05-25 05:00:00;P+R Pachońskiego;88.0
2026-05-25 05:00:00;P+R Krowodrza Górka;91.0
2026-05-25 05:00:00;P+R Czerwone Maki;175.0
2026-05-25 05:00:00;P+R Mały Płaszów;153.0
2026-05-25 05:00:00;P+R Nowy Bieżanów;99.0
2026-05-25 05:00:00;P+R Kurdwanów;152.0
2026-05-25 05:30:00;P+R Górka Narodowa;432.0
2026-05-25 05:30:00;P+R Pachońskiego;82.0
2026-05-25 05:30:00;P+R Krowodrza Górka;88.0
2026-05-25 05:30:00;P+R Czerwone Maki;168.0
2026-05-25 05:30:00;P+R Mały Płaszów;152.0
2026-05-25 05:30:00;P+R Nowy Bieżanów;94.0
2026-05-25 05:30:00;P+R Kurdwanów;144.0
2026-05-25 06:00:00;P+R Górka Narodowa;428.0
2026-05-25 06:00:00;P+R Pachońskiego;69.0
2026-05-25 06:00:00;P+R Krowodrza Górka;79.0
2026-05-25 06:00:00;P+R Czerwone Maki;155.0
2026-05-25 06:00:00;P+R Mały Płaszów;152.0
2026-05-25 06:00:00;P+R Nowy Bieżanów;83.0
2026-05-25 06:00:00;P+R Kurdwanów;138.0
2026-05-25 06:30:00;P+R Górka Narodowa;411.0
2026-05-25 06:30:00;P+R Pachońskiego;50.0
2026-05-25 06:30:00;P+R Krowodrza Górka;65.0
2026-05-25 06:30:00;P+R Czerwone Maki;149.0
2026-05-25 06:30:00;P+R Mały Płaszów;144.0
2026-05-25 06:30:00;P+R Nowy Bieżanów;68.0
2026-05-25 06:30:00;P+R Kurdwanów;130.0
2026-05-25 07:00:00;P+R Górka Narodowa;374.0
2026-05-25 07:00:00;P+R Pachońskiego;18.0
2026-05-25 07:00:00;P+R Krowodrza Górka;42.0
2026-05-25 07:00:00;P+R Czerwone Maki;122.0
2026-05-25 07:00:00;P+R Mały Płaszów;130.0
2026-05-25 07:00:00;P+R Nowy Bieżanów;36.0
2026-05-25 07:00:00;P+R Kurdwanów;106.0
2026-05-25 07:30:00;P+R Górka Narodowa;333.0
2026-05-25 07:30:00;P+R Pachońskiego;5.0
2026-05-25 07:30:00;P+R Krowodrza Górka;10.0
2026-05-25 07:30:00;P+R Czerwone Maki;99.0
2026-05-25 07:30:00;P+R Mały Płaszów;123.0
2026-05-25 07:30:00;P+R Nowy Bieżanów;21.0
2026-05-25 07:30:00;P+R Kurdwanów;99.0
2026-05-25 08:00:00;P+R Górka Narodowa;303.0
2026-05-25 08:00:00;P+R Pachońskiego;0.0
2026-05-25 08:00:00;P+R Krowodrza Górka;0.0
2026-05-25 08:00:00;P+R Czerwone Maki;82.0
2026-05-25 08:00:00;P+R Mały Płaszów;115.0
2026-05-25 08:00:00;P+R Nowy Bieżanów;10.0
2026-05-25 08:00:00;P+R Kurdwanów;83.0
2026-05-25 08:30:00;P+R Górka Narodowa;278.0
2026-05-25 08:30:00;P+R Pachońskiego;0.0
2026-05-25 08:30:00;P+R Krowodrza Górka;0.0
2026-05-25 08:30:00;P+R Czerwone Maki;71.0
2026-05-25 08:30:00;P+R Mały Płaszów;106.0
2026-05-25 08:30:00;P+R Nowy Bieżanów;5.0
2026-05-25 08:30:00;P+R Kurdwanów;72.0
2026-05-25 09:00:00;P+R Górka Narodowa;258.0
2026-05-25 09:00:00;P+R Pachońskiego;0.0
2026-05-25 09:00:00;P+R Krowodrza Górka;0.0
2026-05-25 09:00:00;P+R Czerwone Maki;63.0
2026-05-25 09:00:00;P+R Mały Płaszów;102.0
2026-05-25 09:00:00;P+R Nowy Bieżanów;0.0
2026-05-25 09:00:00;P+R Kurdwanów;63.0
2026-05-25 09:30:00;P+R Górka Narodowa;234.0
2026-05-25 09:30:00;P+R Pachońskiego;0.0
2026-05-25 09:30:00;P+R Krowodrza Górka;0.0
2026-05-25 09:30:00;P+R Czerwone Maki;51.0
2026-05-25 09:30:00;P+R Mały Płaszów;101.0
2026-05-25 09:30:00;P+R Nowy Bieżanów;0.0
2026-05-25 09:30:00;P+R Kurdwanów;56.0
2026-05-25 10:00:00;P+R Górka Narodowa;222.0
2026-05-25 10:00:00;P+R Pachońskiego;0.0
2026-05-25 10:00:00;P+R Krowodrza Górka;3.0
2026-05-25 10:00:00;P+R Czerwone Maki;43.0
2026-05-25 10:00:00;P+R Mały Płaszów;100.0
2026-05-25 10:00:00;P+R Nowy Bieżanów;0.0
2026-05-25 10:00:00;P+R Kurdwanów;56.0
2026-05-25 10:30:00;P+R Górka Narodowa;216.0
2026-05-25 10:30:00;P+R Pachońskiego;0.0
2026-05-25 10:30:00;P+R Krowodrza Górka;2.0
2026-05-25 10:30:00;P+R Czerwone Maki;39.0
2026-05-25 10:30:00;P+R Mały Płaszów;97.0
2026-05-25 10:30:00;P+R Nowy Bieżanów;1.0
2026-05-25 10:30:00;P+R Kurdwanów;55.0
2026-05-25 11:00:00;P+R Górka Narodowa;
2026-05-25 11:00:00;P+R Pachońskiego;
2026-05-25 11:00:00;P+R Krowodrza Górka;
2026-05-25 11:00:00;P+R Czerwone Maki;
2026-05-25 11:00:00;P+R Mały Płaszów;
2026-05-25 11:00:00;P+R Nowy Bieżanów;
2026-05-25 11:00:00;P+R Kurdwanów;
2026-05-25 11:30:00;P+R Górka Narodowa;201.0
2026-05-25 11:30:00;P+R Pachońskiego;0.0
2026-05-25 11:30:00;P+R Krowodrza Górka;1.0
2026-05-25 11:30:00;P+R Czerwone Maki;31.0
2026-05-25 11:30:00;P+R Mały Płaszów;92.0
2026-05-25 11:30:00;P+R Nowy Bieżanów;1.0
2026-05-25 11:30:00;P+R Kurdwanów;55.0
2026-05-25 12:00:00;P+R Górka Narodowa;197.0
2026-05-25 12:00:00;P+R Pachońskiego;0.0
2026-05-25 12:00:00;P+R Krowodrza Górka;0.0
2026-05-25 12:00:00;P+R Czerwone Maki;32.0
2026-05-25 12:00:00;P+R Mały Płaszów;91.0
2026-05-25 12:00:00;P+R Nowy Bieżanów;3.0
2026-05-25 12:00:00;P+R Kurdwanów;52.0
2026-05-25 12:30:00;P+R Górka Narodowa;192.0
2026-05-25 12:30:00;P+R Pachońskiego;0.0
2026-05-25 12:30:00;P+R Krowodrza Górka;0.0
2026-05-25 12:30:00;P+R Czerwone Maki;30.0
2026-05-25 12:30:00;P+R Mały Płaszów;92.0
2026-05-25 12:30:00;P+R Nowy Bieżanów;4.0
2026-05-25 12:30:00;P+R Kurdwanów;52.0
2026-05-25 13:00:00;P+R Górka Narodowa;191.0
2026-05-25 13:00:00;P+R Pachońskiego;2.0
2026-05-25 13:00:00;P+R Krowodrza Górka;0.0
2026-05-25 13:00:00;P+R Czerwone Maki;31.0
2026-05-25 13:00:00;P+R Mały Płaszów;93.0
2026-05-25 13:00:00;P+R Nowy Bieżanów;7.0
2026-05-25 13:00:00;P+R Kurdwanów;49.0
2026-05-25 13:30:00;P+R Górka Narodowa;191.0
2026-05-25 13:30:00;P+R Pachońskiego;0.0
2026-05-25 13:30:00;P+R Krowodrza Górka;0.0
2026-05-25 13:30:00;P+R Czerwone Maki;27.0
2026-05-25 13:30:00;P+R Mały Płaszów;92.0
2026-05-25 13:30:00;P+R Nowy Bieżanów;6.0
2026-05-25 13:30:00;P+R Kurdwanów;48.0
2026-05-25 14:00:00;P+R Górka Narodowa;199.0
2026-05-25 14:00:00;P+R Pachońskiego;3.0
2026-05-25 14:00:00;P+R Krowodrza Górka;3.0
2026-05-25 14:00:00;P+R Czerwone Maki;38.0
2026-05-25 14:00:00;P+R Mały Płaszów;94.0
2026-05-25 14:00:00;P+R Nowy Bieżanów;10.0
2026-05-25 14:00:00;P+R Kurdwanów;46.0
2026-05-25 14:30:00;P+R Górka Narodowa;199.0
2026-05-25 14:30:00;P+R Pachońskiego;5.0
2026-05-25 14:30:00;P+R Krowodrza Górka;4.0
2026-05-25 14:30:00;P+R Czerwone Maki;40.0
2026-05-25 14:30:00;P+R Mały Płaszów;95.0
2026-05-25 14:30:00;P+R Nowy Bieżanów;14.0
2026-05-25 14:30:00;P+R Kurdwanów;50.0
2026-05-25 15:00:00;P+R Górka Narodowa;209.0
2026-05-25 15:00:00;P+R Pachońskiego;11.0
2026-05-25 15:00:00;P+R Krowodrza Górka;13.0
2026-05-25 15:00:00;P+R Czerwone Maki;47.0
2026-05-25 15:00:00;P+R Mały Płaszów;98.0
2026-05-25 15:00:00;P+R Nowy Bieżanów;18.0
2026-05-25 15:00:00;P+R Kurdwanów;57.0
2026-05-25 15:30:00;P+R Górka Narodowa;222.0
2026-05-25 15:30:00;P+R Pachońskiego;21.0
2026-05-25 15:30:00;P+R Krowodrza Górka;21.0
2026-05-25 15:30:00;P+R Czerwone Maki;56.0
2026-05-25 15:30:00;P+R Mały Płaszów;104.0
2026-05-25 15:30:00;P+R Nowy Bieżanów;21.0
2026-05-25 15:30:00;P+R Kurdwanów;61.0
2026-05-25 16:00:00;P+R Górka Narodowa;252.0
2026-05-25 16:00:00;P+R Pachońskiego;42.0
2026-05-25 16:00:00;P+R Krowodrza Górka;47.0
2026-05-25 16:00:00;P+R Czerwone Maki;69.0
2026-05-25 16:00:00;P+R Mały Płaszów;114.0
2026-05-25 16:00:00;P+R Nowy Bieżanów;45.0
2026-05-25 16:00:00;P+R Kurdwanów;77.0
2026-05-25 16:30:00;P+R Górka Narodowa;274.0
2026-05-25 16:30:00;P+R Pachońskiego;52.0
2026-05-25 16:30:00;P+R Krowodrza Górka;57.0
2026-05-25 16:30:00;P+R Czerwone Maki;85.0
2026-05-25 16:30:00;P+R Mały Płaszów;120.0
2026-05-25 16:30:00;P+R Nowy Bieżanów;58.0
2026-05-25 16:30:00;P+R Kurdwanów;87.0
2026-05-25 17:00:00;P+R Górka Narodowa;304.0
2026-05-25 17:00:00;P+R Pachońskiego;59.0
2026-05-25 17:00:00;P+R Krowodrza Górka;63.0
2026-05-25 17:00:00;P+R Czerwone Maki;108.0
2026-05-25 17:00:00;P+R Mały Płaszów;123.0
2026-05-25 17:00:00;P+R Nowy Bieżanów;68.0
2026-05-25 17:00:00;P+R Kurdwanów;99.0
2026-05-25 17:30:00;P+R Górka Narodowa;317.0
2026-05-25 17:30:00;P+R Pachońskiego;62.0
2026-05-25 17:30:00;P+R Krowodrza Górka;65.0
2026-05-25 17:30:00;P+R Czerwone Maki;112.0
2026-05-25 17:30:00;P+R Mały Płaszów;127.0
2026-05-25 17:30:00;P+R Nowy Bieżanów;75.0
2026-05-25 17:30:00;P+R Kurdwanów;106.0
2026-05-25 18:00:00;P+R Górka Narodowa;340.0
2026-05-25 18:00:00;P+R Pachońskiego;61.0
2026-05-25 18:00:00;P+R Krowodrza Górka;61.0
2026-05-25 18:00:00;P+R Czerwone Maki;117.0
2026-05-25 18:00:00;P+R Mały Płaszów;131.0
2026-05-25 18:00:00;P+R Nowy Bieżanów;79.0
2026-05-25 18:00:00;P+R Kurdwanów;113.0
2026-05-25 18:30:00;P+R Górka Narodowa;351.0
2026-05-25 18:30:00;P+R Pachońskiego;65.0
2026-05-25 18:30:00;P+R Krowodrza Górka;60.0
2026-05-25 18:30:00;P+R Czerwone Maki;127.0
2026-05-25 18:30:00;P+R Mały Płaszów;129.0
2026-05-25 18:30:00;P+R Nowy Bieżanów;79.0
2026-05-25 18:30:00;P+R Kurdwanów;116.0
2026-05-25 19:00:00;P+R Górka Narodowa;372.0
2026-05-25 19:00:00;P+R Pachońskiego;72.0
2026-05-25 19:00:00;P+R Krowodrza Górka;69.0
2026-05-25 19:00:00;P+R Czerwone Maki;137.0
2026-05-25 19:00:00;P+R Mały Płaszów;134.0
2026-05-25 19:00:00;P+R Nowy Bieżanów;82.0
2026-05-25 19:00:00;P+R Kurdwanów;125.0
2026-05-25 19:30:00;P+R Górka Narodowa;385.0
2026-05-25 19:30:00;P+R Pachońskiego;76.0
2026-05-25 19:30:00;P+R Krowodrza Górka;73.0
